userid,version,sum_gamerounds,retention_1,retention_7
2913190,gate_40,272,1,1
2913222,gate_30,11,0,0
2913258,gate_30,33,0,0
2913315,gate_40,1,0,0
2913359,gate_30,47,0,0
2913381,gate_30,98,0,0
2913402,gate_40,102,1,1
2913633,gate_30,196,1,1
2913638,gate_40,1,0,0
2913683,gate_30,219,1,1
2914057,gate_40,12,0,0
2914091,gate_40,9,0,0
2914172,gate_40,61,1,0
2914219,gate_30,910,1,1
2914347,gate_30,1,0,0
2914429,gate_40,1,0,0
2914430,gate_30,2,1,0
2914581,gate_40,184,1,1
2914632,gate_30,32,1,0
2914659,gate_30,3,0,0
2914669,gate_30,21,0,0
2914679,gate_30,33,0,0
2914704,gate_30,1245,1,1
2914819,gate_30,35,1,0
2914876,gate_40,0,0,0
2915044,gate_30,5,0,0
2915135,gate_40,6,1,0
2915220,gate_40,7,0,0
2915232,gate_30,45,1,0
2915444,gate_30,29,1,0
2915721,gate_30,10,0,0
2915789,gate_30,40,1,0
2915828,gate_30,83,1,0
2915921,gate_40,1,0,0
2915994,gate_30,208,1,0
2916052,gate_30,20,1,0
2916090,gate_30,19,0,0
2916256,gate_30,1,0,0
2916417,gate_40,77,0,0
2916441,gate_40,2,0,0
2916478,gate_30,2,0,0
2916990,gate_30,70,1,0
2917032,gate_30,12,0,0
2917090,gate_30,1,0,0
2917191,gate_40,27,1,0
2917371,gate_40,44,0,0
2917463,gate_40,9,0,0
2917590,gate_40,119,1,0
2917656,gate_40,30,1,0
2918003,gate_40,77,1,1
2918018,gate_40,36,0,0
2918053,gate_40,34,1,0
2918061,gate_30,94,1,1
2918073,gate_30,96,1,0
2918077,gate_40,14,0,0
2918086,gate_40,39,0,0
2918104,gate_40,62,0,0
2918142,gate_40,0,0,0
2918482,gate_30,0,0,0
2918592,gate_40,28,1,0
2918733,gate_30,215,1,1
2918899,gate_40,2,0,0
2919033,gate_40,6,0,0
2919048,gate_30,6,0,0
2919201,gate_30,52,1,0
2919315,gate_40,23,0,0
2919350,gate_30,1,0,0
2919365,gate_30,71,1,1
2919475,gate_40,41,0,0
2919489,gate_30,164,1,0
2919566,gate_30,25,0,0
2919594,gate_30,13,0,0
2919663,gate_30,17,1,0
2919876,gate_40,1,0,0
2919978,gate_30,76,1,0
2920009,gate_40,1,0,0
2920087,gate_30,21,1,0
2920168,gate_30,164,1,1
2920501,gate_30,16,0,0
2920665,gate_30,0,0,0
2920672,gate_30,4,0,0
2920704,gate_40,21,1,0
2920762,gate_40,3,0,0
2921123,gate_30,110,1,0
2921494,gate_40,50,1,0
2921507,gate_30,21,0,0
2921551,gate_30,7,0,0
2921598,gate_30,11,1,0
2921697,gate_40,16,1,0
2921698,gate_40,49,1,0
2922207,gate_30,58,1,0
2922424,gate_30,1,0,0
2922425,gate_30,76,1,1
2922473,gate_40,80,1,0
2922525,gate_40,5,0,0
2922858,gate_30,1300,1,1
2922939,gate_30,16,1,0
2923024,gate_40,0,0,0
2923100,gate_40,4,0,0
2923150,gate_40,15,0,0
2923224,gate_40,1,0,0
2923376,gate_30,0,0,0
2923561,gate_40,236,1,1
2923616,gate_40,81,0,1
2923671,gate_30,33,1,0
2923754,gate_30,29,1,0
2923862,gate_30,47,1,0
2924001,gate_40,29,1,0
2924074,gate_30,23,0,0
2924102,gate_40,3,0,0
2924220,gate_40,13,0,1
2924234,gate_30,37,1,0
2924292,gate_40,4,0,0
2924382,gate_40,13,0,0
2924492,gate_40,27,1,0
2924542,gate_40,31,1,0
2924719,gate_30,87,1,1
2925051,gate_30,25,1,0
2925078,gate_40,423,1,1
2925115,gate_40,101,1,0
2925146,gate_30,59,1,1
2925196,gate_30,2,0,0
2925336,gate_40,1,0,0
2925744,gate_40,0,0,0
2925866,gate_30,25,1,0
2925896,gate_30,1,0,0
2925916,gate_40,19,1,0
2926132,gate_40,3,0,0
2926162,gate_30,3,0,0
2926623,gate_40,5,0,0
2926762,gate_40,37,0,0
2926813,gate_40,0,0,0
2926931,gate_30,16,1,0
2927010,gate_30,2,0,0
2927052,gate_30,12,1,0
2927120,gate_30,111,0,0
2927157,gate_30,9,0,0
2927165,gate_40,55,1,0
2927196,gate_40,2,0,0
2927280,gate_30,43,1,0
2927376,gate_40,56,1,1
2927417,gate_40,88,1,0
2927492,gate_30,162,1,1
2927587,gate_30,7,0,0
2927777,gate_40,17,0,0
2927887,gate_40,81,0,0
2927903,gate_40,4,0,0
2928012,gate_30,10,1,0
2928033,gate_40,42,0,0
2928108,gate_30,65,1,0
2928115,gate_30,74,1,0
2928299,gate_30,17,0,0
2928321,gate_30,16,0,0
2928593,gate_40,9,0,0
2928630,gate_30,54,0,0
2928638,gate_40,2,0,0
2928642,gate_30,16,0,0
2928667,gate_30,37,0,0
2928676,gate_40,278,1,1
2928693,gate_40,25,1,0
2928702,gate_40,0,0,0
2928738,gate_40,53,1,0
2928937,gate_40,74,1,0
2928938,gate_30,42,1,0
2929231,gate_40,11,0,0
2929387,gate_30,673,1,1
2929426,gate_40,31,1,0
2929459,gate_40,2,0,0
2929620,gate_40,22,0,0
2929729,gate_40,205,1,0
2929770,gate_40,46,1,0
2929810,gate_30,17,0,0
2930111,gate_30,61,1,1
2930202,gate_40,5,0,0
2930290,gate_40,1559,1,1
2930324,gate_40,12,1,0
2930373,gate_40,29,1,0
2930389,gate_30,14,1,0
2930514,gate_40,26,0,0
2930515,gate_30,6,0,0
2930575,gate_40,122,1,1
2931185,gate_40,162,1,1
2931200,gate_40,40,1,1
2931276,gate_30,4,0,0
2931427,gate_30,12,0,0
2931495,gate_40,62,1,0
2931692,gate_40,392,1,1
2931720,gate_30,35,1,0
2931730,gate_40,1,0,0
2931733,gate_40,38,0,0
2931843,gate_40,399,1,1
2931932,gate_40,12,1,0
2932236,gate_30,5,0,0
2932268,gate_30,61,1,0
2932552,gate_40,10,0,0
2932553,gate_40,21,0,0
2932567,gate_40,202,1,1
2932688,gate_30,12,0,0
2932783,gate_30,36,0,1
2932829,gate_40,16,0,0
2932907,gate_30,15,0,0
2932958,gate_30,24,1,0
2933119,gate_40,22,1,0
2933171,gate_30,174,1,1
2933251,gate_40,37,0,1
2933257,gate_40,0,0,0
2933292,gate_30,45,1,0
2933613,gate_40,95,1,1
2933625,gate_30,6,0,0
2933655,gate_40,58,1,0
2933699,gate_30,2,0,0
2933845,gate_40,17,0,0
2933870,gate_30,43,0,1
2934246,gate_40,3,1,0
2934405,gate_40,5,0,0
2934589,gate_30,859,1,0
2934830,gate_40,252,1,1
2934895,gate_40,255,1,0
2935006,gate_30,358,1,1
2935054,gate_40,5,0,0
2935261,gate_30,4,0,0
2935480,gate_40,18,0,0
2935731,gate_40,7,1,1
2935754,gate_30,7,0,0
2935779,gate_40,33,1,0
2936014,gate_40,422,1,1
2936089,gate_30,26,1,0
2936108,gate_40,15,0,0
2936306,gate_40,81,1,0
2936458,gate_40,0,0,0
2936630,gate_30,207,1,0
2936700,gate_30,11,0,0
2936790,gate_30,414,1,1
2937008,gate_40,8,0,0
2937220,gate_40,28,0,0
2937286,gate_40,4,0,0
2937313,gate_30,41,0,1
2937425,gate_30,22,0,0
2937660,gate_40,11,0,0
2937674,gate_30,146,1,0
2937889,gate_30,25,1,0
2937952,gate_40,4,0,0
2937961,gate_30,8,0,0
2937962,gate_40,54,1,0
2938002,gate_30,16,0,0
2938122,gate_40,21,0,0
2938386,gate_30,90,1,0
2938420,gate_30,63,1,0
2938510,gate_30,63,1,1
2938569,gate_40,3,0,0
2938623,gate_30,13,1,0
2938714,gate_40,11,0,0
2938927,gate_40,0,0,0
2939179,gate_40,10,0,0
2939199,gate_30,60,1,0
2939235,gate_40,10,0,0
2939830,gate_30,133,1,1
2939889,gate_30,13,0,0
2939900,gate_40,27,1,0
2939960,gate_30,10,0,0
2940103,gate_30,26,1,0
2940355,gate_40,9,1,0
2940444,gate_30,47,1,0
2940474,gate_30,14,0,0
2940732,gate_40,7,0,0
2940764,gate_40,13,0,0
2940918,gate_30,74,0,0
2940931,gate_40,6,0,0
2940976,gate_40,84,1,0
2941016,gate_30,8,0,0
2941141,gate_40,2,0,0
2941223,gate_40,28,1,1
2941235,gate_30,12,0,0
2941315,gate_40,5,0,0
2941418,gate_40,47,1,0
2941424,gate_30,131,1,1
2941569,gate_30,4,0,0
2941605,gate_40,32,1,0
2941737,gate_40,5,0,0
2941870,gate_30,10,0,0
2941946,gate_40,23,1,0
2942022,gate_40,67,1,0
2942216,gate_40,8,1,0
2942276,gate_30,41,1,0
2942309,gate_40,22,0,0
2942326,gate_40,2,1,1
2942443,gate_30,1,0,0
2942470,gate_40,20,1,0
2942476,gate_40,6,0,0
2942720,gate_30,1,0,0
2942732,gate_30,2,1,0
2942882,gate_40,4,1,0
2942923,gate_30,10,1,0
2943167,gate_40,2,0,0
2943172,gate_30,59,1,1
2943200,gate_40,51,0,0
2943556,gate_30,34,1,0
2943557,gate_40,0,0,0
2943608,gate_30,23,1,0
2944177,gate_40,30,0,0
2944307,gate_40,19,0,0
2944408,gate_40,651,1,1
2944566,gate_30,41,0,0
2944592,gate_40,39,1,0
2944634,gate_40,38,0,0
2944647,gate_40,59,1,0
2944680,gate_30,209,1,1
2944699,gate_40,2,0,0
2944890,gate_30,1,0,0
2944932,gate_40,156,1,1
2945237,gate_30,14,1,0
2945254,gate_40,26,1,0
2945256,gate_40,85,1,0
2945647,gate_30,18,0,0
2945710,gate_30,33,0,0
2945793,gate_40,23,1,0
2945828,gate_30,2,0,0
2945943,gate_30,2,0,0
2945975,gate_40,91,1,0
2946044,gate_40,64,1,0
2946108,gate_30,21,1,0
2946152,gate_40,3,0,0
2946200,gate_40,36,0,0
2946210,gate_30,68,1,0
2946230,gate_30,7,0,0
2946236,gate_30,12,0,0
2946528,gate_30,3,0,1
2946598,gate_30,19,0,0
2946633,gate_40,8,0,0
2946665,gate_40,6,0,0
2946687,gate_40,13,0,0
2946814,gate_30,49,1,0
2946838,gate_30,28,0,0
2946971,gate_40,4,0,0
2947009,gate_30,96,1,1
2947068,gate_30,10,0,0
2947152,gate_40,370,1,1
2947185,gate_40,147,1,1
2947372,gate_30,2,0,0
2947474,gate_30,17,0,0
2947642,gate_30,101,1,0
2947984,gate_30,2,0,0
2948101,gate_30,251,1,1
2948312,gate_30,1,0,0
2948358,gate_30,1,0,0
2948449,gate_30,3,0,0
2948682,gate_40,153,1,1
2948848,gate_40,59,1,0
2948888,gate_40,46,1,0
2948997,gate_30,523,1,1
2949000,gate_30,1,0,0
2949005,gate_30,37,1,0
2949007,gate_40,12,0,0
2949081,gate_30,7,0,0
2949109,gate_30,95,1,0
2949221,gate_30,4,0,0
2949345,gate_30,53,1,1
2949721,gate_40,2,0,0
2949742,gate_40,173,1,1
2949863,gate_40,96,1,0
2949963,gate_40,5,0,0
2950178,gate_30,43,1,0
2950288,gate_30,17,1,0
2950321,gate_30,4,0,0
2950684,gate_40,56,1,1
2950701,gate_40,43,0,1
2950884,gate_40,32,1,0
2950925,gate_30,218,1,0
2951047,gate_30,6,0,0
2951106,gate_40,23,1,0
2951258,gate_30,142,1,0
2951649,gate_40,14,0,0
2951749,gate_40,90,1,0
2952056,gate_30,6,0,0
2952099,gate_30,177,1,1
2952171,gate_40,8,1,0
2952227,gate_30,13,0,0
2952344,gate_40,18,0,0
2952421,gate_30,18,1,0
2952468,gate_40,101,1,0
2952726,gate_40,280,1,1
2952820,gate_40,21,0,0
2952857,gate_40,24,1,0
2953058,gate_30,10,1,0
2953436,gate_40,6,1,0
2953529,gate_40,6,0,0
2953675,gate_40,64,1,1
2953783,gate_40,74,1,0
2953928,gate_40,6,0,0
2954053,gate_40,19,0,0
2954069,gate_40,5,0,0
2954100,gate_40,14,0,0
2954243,gate_30,1,0,0
2954348,gate_40,36,1,0
2954523,gate_40,3,0,0
2954605,gate_40,10,0,0
2954682,gate_40,16,1,0
2954807,gate_30,8,0,0
2954988,gate_30,15,1,0
2955338,gate_30,56,1,1
2955455,gate_40,24,0,0
2955941,gate_30,2,0,0
2955995,gate_30,2,0,0
2956166,gate_30,15,1,0
2956268,gate_30,76,1,0
2956357,gate_40,42,0,0
2956375,gate_30,0,0,0
2956408,gate_40,56,0,0
2956548,gate_30,1,0,0
2956634,gate_30,13,0,0
2956686,gate_30,1,1,0
2956911,gate_40,14,1,0
2956983,gate_40,620,1,1
2957021,gate_40,138,1,0
2957274,gate_40,41,1,0
2957314,gate_40,9,1,0
2957374,gate_40,54,0,0
2957397,gate_30,0,0,0
2957502,gate_40,7,0,0
2957595,gate_40,35,1,0
2957758,gate_40,7,0,0
2957775,gate_40,6,0,0
2957913,gate_30,14,0,0
2958249,gate_40,12,0,0
2958340,gate_40,3,0,0
2958452,gate_40,204,1,1
2958592,gate_30,2,0,0
2958608,gate_30,159,1,1
2958727,gate_30,70,0,1
2958737,gate_40,13,0,0
2958846,gate_40,7,0,0
2958918,gate_40,5,0,0
2959044,gate_30,1,0,0
2959161,gate_40,71,1,0
2959251,gate_40,3,0,0
2959312,gate_30,12,0,0
2959342,gate_30,18,1,0
2959438,gate_30,43,0,1
2959729,gate_30,64,1,0
2959852,gate_30,39,1,0
2959858,gate_40,68,1,0
2959977,gate_30,4,1,0
2960352,gate_30,8,0,0
2960756,gate_40,42,0,0
2960925,gate_40,14,1,0
2961019,gate_30,3,0,0
2961076,gate_40,79,1,0
2961113,gate_30,14,0,0
2961347,gate_40,657,1,1
2961387,gate_40,6,0,0
2961712,gate_40,91,1,0
2961722,gate_40,31,1,0
2961802,gate_30,1,1,0
2961881,gate_30,6,0,0
2961927,gate_40,3,0,0
2961994,gate_40,38,0,0
2962019,gate_30,1,0,0
2962067,gate_40,8,0,0
2962341,gate_30,33,1,1
2962429,gate_40,11,0,0
2962480,gate_40,91,1,0
2962493,gate_30,3,0,0
2962562,gate_30,74,0,1
2962570,gate_40,83,1,1
2962814,gate_30,3,0,0
2962839,gate_30,28,1,0
2963129,gate_40,23,1,0
2963138,gate_30,14,0,0
2963217,gate_40,5,0,0
2963560,gate_40,9,1,0
2963726,gate_40,97,1,0
2963789,gate_40,39,1,0
2963845,gate_30,33,0,0
2964075,gate_40,2,0,0
2964089,gate_40,61,1,0
2964292,gate_40,38,0,0
2964474,gate_30,139,1,1
2964513,gate_30,551,1,1
2964523,gate_30,2,0,0
2964644,gate_30,49,1,0
2964727,gate_40,0,0,0
2964745,gate_40,25,0,0
2964815,gate_40,16,0,0
2964824,gate_30,43,0,0
2964858,gate_40,20,1,0
2965429,gate_30,1,0,0
2965443,gate_40,13,0,0
2965650,gate_40,87,1,1
2965791,gate_40,37,1,1
2965800,gate_30,23,1,0
2966064,gate_40,22,0,0
2966127,gate_40,60,0,0
2966209,gate_30,16,0,0
2966401,gate_30,74,0,0
2966647,gate_40,36,1,0
2966692,gate_30,7,1,0
2966714,gate_30,43,0,0
2966896,gate_30,263,1,1
2966980,gate_40,19,0,0
2967202,gate_30,1,0,0
2967223,gate_30,7,1,1
2967297,gate_40,13,0,0
2967499,gate_40,16,1,0
2967583,gate_40,1,0,0
2967819,gate_30,29,1,0
2968177,gate_30,8,0,0
2968259,gate_40,6,0,0
2968270,gate_30,3,0,0
2968292,gate_30,36,1,0
2968555,gate_40,50,0,0
2968633,gate_30,8,0,0
2968639,gate_30,34,0,0
2968707,gate_30,3,0,0
2968802,gate_30,107,1,0
2968849,gate_30,9,0,0
2968953,gate_40,57,1,0
2969079,gate_30,5,0,0
2969171,gate_30,11,1,0
2969183,gate_30,66,1,0
2969191,gate_40,1,0,0
2969218,gate_40,4,0,1
2969221,gate_40,24,1,1
2969241,gate_40,5,0,0
2969722,gate_30,33,0,0
2969724,gate_40,24,0,0
2969805,gate_30,8,0,0
2969852,gate_40,13,1,0
2969854,gate_30,65,1,0
2969918,gate_40,131,0,1
2970528,gate_30,86,1,1
2970728,gate_40,12,0,1
2970751,gate_30,3,0,0
2971036,gate_40,1,0,0
2971091,gate_30,27,0,0
2971094,gate_30,280,1,1
2971099,gate_30,7,0,0
2971164,gate_40,3,0,0
2971352,gate_30,18,1,1
2971527,gate_30,25,1,0
2971640,gate_40,227,0,1
2971788,gate_30,1,1,0
2971876,gate_40,18,1,0
2971893,gate_30,1,0,0
2972161,gate_40,1,0,0
2973011,gate_30,11,1,0
2973056,gate_40,12,1,0
2973224,gate_40,19,1,0
2973256,gate_40,41,1,0
2973438,gate_40,60,1,1
2973519,gate_30,2,0,0
2974009,gate_40,42,1,0
2974165,gate_30,27,1,0
2974187,gate_40,12,0,0
2974328,gate_40,3,1,0
2974528,gate_30,3,0,0
2974577,gate_30,4,1,0
2974580,gate_40,1,0,0
2974733,gate_30,24,0,0
2974742,gate_30,3,0,0
2974870,gate_40,3,0,0
2974875,gate_40,13,1,0
2974899,gate_40,43,1,0
2974921,gate_40,144,0,1
2975043,gate_40,183,0,1
2975422,gate_30,3,0,0
2975467,gate_40,1,0,0
2975543,gate_40,2,0,0
2975634,gate_30,1,0,0
2975676,gate_30,11,0,0
2975678,gate_40,0,0,0
2975904,gate_40,65,1,0
2976062,gate_30,8,0,0
2976178,gate_40,6,0,0
2976202,gate_40,23,1,0
2976239,gate_40,82,0,0
2976350,gate_30,52,1,0
2976361,gate_40,83,1,0
2976413,gate_30,23,0,0
2976446,gate_40,69,1,0
2976455,gate_30,20,0,0
2976635,gate_30,161,1,1
2976639,gate_40,0,0,0
2976967,gate_40,21,1,0
2977191,gate_30,5,0,0
2977658,gate_30,114,1,0
2977680,gate_30,357,1,1
2977890,gate_40,0,0,0
2977914,gate_40,4,0,0
2977939,gate_30,16,1,0
2977963,gate_40,32,1,0
2978144,gate_40,157,1,1
2978236,gate_30,16,1,0
2978259,gate_30,21,1,0
2978263,gate_40,97,0,0
2978466,gate_40,8,0,0
2978492,gate_30,131,1,0
2978516,gate_30,35,1,0
2978554,gate_30,79,1,0
2978745,gate_40,12,0,0
2978823,gate_40,9,1,0
2978828,gate_40,0,0,0
2978881,gate_30,74,1,0
2978932,gate_40,46,0,0
2979130,gate_40,38,1,0
2979134,gate_30,26,1,0
2979164,gate_30,4,0,0
2979312,gate_30,4,0,0
2979324,gate_40,2,0,0
2979385,gate_30,197,1,1
2979390,gate_40,18,1,0
2979474,gate_40,57,0,0
2979500,gate_40,30,1,0
2979625,gate_40,2,0,0
2979827,gate_40,2,0,0
2979873,gate_30,67,1,0
2980356,gate_30,41,1,0
2980510,gate_40,0,0,0
2980519,gate_40,6,0,0
2980821,gate_40,42,0,1
2980873,gate_40,32,1,0
2981160,gate_30,4,0,0
2981171,gate_40,12,1,0
2981200,gate_40,32,0,0
2981287,gate_30,1,0,0
2981315,gate_40,24,1,0
2981429,gate_40,143,1,1
2981438,gate_40,21,1,0
2981467,gate_30,10,0,0
2981476,gate_40,332,1,1
2981507,gate_30,18,0,0
2981701,gate_40,167,1,1
2981776,gate_40,23,0,0
2981826,gate_40,19,0,0
2981959,gate_40,113,1,0
2982235,gate_40,3,0,0
2982303,gate_40,12,0,0
2982616,gate_30,106,0,1
2982744,gate_40,2,0,0
2982909,gate_40,31,1,1
2982934,gate_30,35,0,0
2983033,gate_30,8,0,0
2983262,gate_40,9,0,0
2983295,gate_40,42,1,0
2983417,gate_30,46,1,0
2983436,gate_40,1,0,0
2983458,gate_40,4,0,0
2983472,gate_30,5,0,1
2983492,gate_40,5,0,0
2983707,gate_40,35,1,1
2983736,gate_30,248,1,1
2983747,gate_40,3,0,0
2983849,gate_40,1,0,0
2983922,gate_30,1,0,0
2984026,gate_40,259,1,0
2984108,gate_30,117,1,1
2984237,gate_40,126,1,1
2984341,gate_30,12,1,0
2984445,gate_40,228,0,0
2984525,gate_40,9,0,0
2984587,gate_40,1,0,0
2984599,gate_40,28,1,0
2984663,gate_30,59,1,0
2984710,gate_40,37,1,0
2985016,gate_30,1,1,1
2985033,gate_30,27,1,0
2985230,gate_40,0,0,0
2985241,gate_30,5,0,0
2985394,gate_40,0,1,0
2985652,gate_40,0,0,0
2985730,gate_40,3,0,0
2985732,gate_40,3,0,0
2985788,gate_30,11,0,0
2985863,gate_30,25,0,0
2985875,gate_40,21,0,0
2986013,gate_30,14,0,0
2986239,gate_30,100,1,1
2986269,gate_30,199,1,1
2986472,gate_40,2,0,0
2986538,gate_40,1,0,0
2986547,gate_30,81,1,0
2986596,gate_30,47,1,0
2987033,gate_40,5,0,0
2987168,gate_30,19,0,1
2987493,gate_30,513,1,1
2987533,gate_30,300,1,1
2987731,gate_40,16,1,0
2987868,gate_40,9,0,0
2987899,gate_30,68,1,1
2988050,gate_40,444,1,1
2988111,gate_30,57,1,0
2988126,gate_40,17,0,0
2988300,gate_30,50,1,0
2988543,gate_40,38,0,0
2988742,gate_30,50,0,1
2988976,gate_30,14,0,0
2989008,gate_40,27,1,0
2989386,gate_30,99,1,0
2989544,gate_40,130,1,0
2989821,gate_40,50,1,0
2990015,gate_40,16,0,0
2990056,gate_30,215,1,1
2990085,gate_40,75,1,1
2990191,gate_30,30,1,0
2990475,gate_30,265,1,1
2990499,gate_30,4,0,0
2990572,gate_40,34,1,0
2990590,gate_40,1,0,0
2990618,gate_30,2,0,0
2990898,gate_30,7,0,0
2991223,gate_40,415,1,1
2991346,gate_30,20,0,0
2991361,gate_30,24,1,1
2991575,gate_40,25,1,0
2991602,gate_40,2,0,0
2991833,gate_40,6,0,0
2991918,gate_40,83,0,1
2991933,gate_30,82,1,0
2991987,gate_30,30,1,0
2992010,gate_30,37,0,0
2992069,gate_40,97,1,1
2992166,gate_30,16,0,0
2992172,gate_30,7,0,0
2992637,gate_30,160,1,0
2992771,gate_40,28,0,0
2993052,gate_30,9,0,0
2993053,gate_30,32,1,0
2993056,gate_30,1097,1,1
2993067,gate_30,22,0,0
2993319,gate_40,253,1,1
2993426,gate_30,3,0,0
2993436,gate_40,311,1,1
2993578,gate_40,280,1,1
2993819,gate_40,30,1,0
2993888,gate_30,0,0,0
2994081,gate_30,10,0,0
2994098,gate_40,24,0,1
2994100,gate_40,16,0,0
2994176,gate_30,37,1,0
2994355,gate_40,111,1,1
2994364,gate_40,33,1,0
2994433,gate_30,108,1,0
2994518,gate_40,23,0,0
2994857,gate_30,2,1,0
2994927,gate_40,9,0,0
2994931,gate_40,0,0,0
2994982,gate_40,7,0,0
2995069,gate_40,457,1,1
2995178,gate_30,60,1,1
2995213,gate_40,76,1,1
2995433,gate_30,57,1,0
2995549,gate_40,4,0,0
2995963,gate_30,36,1,0
2995994,gate_30,8,0,0
2996035,gate_30,48,1,1
2996124,gate_30,2,0,0
2996126,gate_40,8,0,0
2996289,gate_40,75,1,0
2996347,gate_30,50,1,1
2996597,gate_40,441,1,1
2996830,gate_30,60,1,1
2996905,gate_40,70,1,0
2996924,gate_40,34,1,0
2997165,gate_40,70,0,0
2997239,gate_30,1,0,0
2997272,gate_40,13,1,0
2997464,gate_40,2,0,0
2997480,gate_30,33,1,1
2997714,gate_40,71,1,1
2997777,gate_40,1,0,0
2997843,gate_40,341,1,1
2997853,gate_30,36,1,0
2997933,gate_40,16,0,0
2998016,gate_30,29,1,0
2998330,gate_40,122,1,1
2998452,gate_40,71,1,0
2998502,gate_30,1,0,0
2998544,gate_40,61,0,0
2998649,gate_40,3,0,0
2998800,gate_40,9,0,0
2998826,gate_30,5,0,0
2998844,gate_30,13,0,0
2998959,gate_30,30,0,1
2999048,gate_30,27,1,0
2999219,gate_40,11,0,0
2999258,gate_40,2,0,0
2999322,gate_40,7,0,0
2999480,gate_30,1,0,0
2999643,gate_40,321,1,1
2999881,gate_40,99,1,0
3000101,gate_30,9,0,0
3000240,gate_30,10,0,0
3000274,gate_40,11,1,0
3000415,gate_30,5,0,0
3000439,gate_30,3,0,0
3000524,gate_30,20,0,0
3000547,gate_40,0,0,0
3000588,gate_30,1491,1,1
3000818,gate_30,18,0,0
3000954,gate_30,50,1,0
3001349,gate_30,0,0,0
3001381,gate_40,9,0,0
3001399,gate_30,5,0,0
3001442,gate_40,13,0,0
3001495,gate_30,5,0,0
3001571,gate_40,4,0,0
3001664,gate_40,11,0,0
3001783,gate_40,27,0,0
3001863,gate_40,10,1,0
3001900,gate_40,21,0,0
3002069,gate_30,6,0,0
3002207,gate_30,123,1,0
3002532,gate_30,5,0,0
3002797,gate_30,11,0,0
3002849,gate_40,157,0,0
3003020,gate_30,8,0,0
3003107,gate_30,1,0,0
3003376,gate_30,22,1,0
3003401,gate_30,8,0,0
3003475,gate_40,20,0,0
3003536,gate_40,0,0,0
3003613,gate_40,2,0,0
3003625,gate_40,31,1,1
3003708,gate_30,77,1,1
3003779,gate_40,85,0,0
3003844,gate_40,6,0,0
3004075,gate_30,2,0,0
3004251,gate_40,138,1,1
3004413,gate_30,0,0,0
3004532,gate_30,0,0,0
3004690,gate_40,16,1,0
3004834,gate_30,113,1,1
3004987,gate_30,189,1,0
3005769,gate_30,8,0,0
3005817,gate_40,2,0,0
3006006,gate_30,18,0,0
3006057,gate_30,122,0,1
3006234,gate_40,112,1,0
3006239,gate_30,3,0,0
3006323,gate_40,10,1,0
3006380,gate_30,16,0,0
3006571,gate_40,3,0,0
3006597,gate_40,50,0,0
3006618,gate_30,10,0,0
3006666,gate_30,36,1,0
3007102,gate_40,6,0,0
3007160,gate_30,55,1,0
3007164,gate_40,17,0,0
3007309,gate_40,34,1,1
3007435,gate_30,28,1,0
3007564,gate_30,1,0,0
3007700,gate_30,44,0,1
3007712,gate_40,378,1,1
3007885,gate_40,80,1,1
3007972,gate_30,7,0,0
3007978,gate_40,23,1,0
3008013,gate_30,10,0,0
3008109,gate_40,52,1,0
3008265,gate_30,3,0,0
3008426,gate_30,2,0,0
3008429,gate_30,3,0,0
3008670,gate_40,227,1,1
3008684,gate_30,10,0,1
3008694,gate_40,15,1,0
3008781,gate_40,88,0,0
3008819,gate_40,8,1,0
3008971,gate_40,583,1,1
3008993,gate_30,1,0,0
3009012,gate_40,2,0,0
3009117,gate_30,54,1,0
3009188,gate_40,569,1,1
3009401,gate_30,5,0,0
3009407,gate_40,40,1,0
3009468,gate_30,9,0,0
3009638,gate_30,9,0,0
3009696,gate_40,5,0,0
3009824,gate_40,4,0,0
3009865,gate_30,181,1,0
3009906,gate_30,2,0,0
3010001,gate_30,42,0,0
3010233,gate_40,24,1,0
3010266,gate_30,4,0,0
3010403,gate_30,1,0,0
3010411,gate_40,1,0,0
3010547,gate_40,16,0,0
3010638,gate_40,31,0,1
3010866,gate_40,4,0,0
3011040,gate_30,3,0,0
3011135,gate_30,6,0,0
3011404,gate_40,16,0,0
3011482,gate_40,9,0,0
3011594,gate_40,31,0,0
3011660,gate_30,96,1,0
3011721,gate_30,38,1,0
3011925,gate_30,42,0,0
3011943,gate_40,49,1,1
3011944,gate_30,0,0,0
3011958,gate_40,2,0,0
3012046,gate_30,174,1,1
3012050,gate_40,27,0,1
3012198,gate_30,8,0,0
3012208,gate_40,65,1,0
3012403,gate_30,28,1,0
3012497,gate_40,32,1,1
3012514,gate_30,54,1,0
3012709,gate_30,15,0,0
3012718,gate_40,15,0,0
3012747,gate_30,182,0,1
3012801,gate_40,73,1,0
3012902,gate_40,10,0,0
3013067,gate_40,73,0,1
3013127,gate_30,0,0,0
3013311,gate_30,0,0,0
3013467,gate_30,4,0,1
3013475,gate_40,5,0,0
3013502,gate_40,149,1,1
3013532,gate_40,228,1,1
3013560,gate_40,20,0,0
3013617,gate_30,20,0,0
3013683,gate_40,2,0,0
3013822,gate_30,56,1,0
3013837,gate_40,7,1,0
3014095,gate_30,10,0,0
3014557,gate_40,28,0,0
3014763,gate_30,2,0,0
3014979,gate_40,14,0,0
3015023,gate_30,1,0,0
3015235,gate_30,45,0,0
3015283,gate_30,144,0,0
3015439,gate_40,6,0,0
3015448,gate_30,15,0,0
3015533,gate_40,33,0,0
